48,"2019-01-06 12:57:00","권태진","gwangju","16444740876210323015","2.90.180.253","kr"
49,"2019-01-06 12:57:00","장대준","sc","32311448217015874581","2.95.83.44","kr"
50,"2019-01-06 12:57:00","강규식","sc","61754208366120434234","2.96.56.169","kr"
51,"2019-01-06 12:57:00","허건수","jeonbuk","40553382581122862160","2.96.128.236","kr"
52,"2019-01-06 12:57:00","원하율","citi","61733613451778721463","2.98.206.11","kr"
53,"2019-01-06 12:57:00","진철수","sc","85403103856045608580","2.98.244.64","kr"
54,"2019-01-06 12:57:00","고성원","woori","83230778832671167227","2.106.78.145","kr"
55,"2019-01-06 12:57:00","추서준","jeonbuk","65882438323133078238","2.107.34.140","kr"
56,"2019-01-06 12:57:00","송주경","sc","58367324373583878448","2.107.228.23","kr"
57,"2019-01-06 12:57:00","채호섭","woori","64422811116220618275","2.108.19.190","kr"
58,"2019-01-06 12:57:00","유상훈","gyungnam","65716785384225366134","2.111.99.15","kr"
59,"2019-01-06 12:57:00","심미희","jeonbuk","22756754407655273422","2.112.145.237","kr"
60,"2019-01-06 12:57:00","심수철","daegu","56778678444682687217","2.112.220.160","kr"
61,"2019-01-06 12:57:00","탁건우","shinhan","34431008523537475670","2.115.145.54","kr"
62,"2019-01-06 12:57:00","성진혁","daegu","25321358646126264084","2.116.100.26","kr"
63,"2019-01-06 12:57:00","조주용","gyungnam","85437871861711723706","2.117.83.172","kr"
64,"2019-01-06 12:57:00","나수진","ibk","25127161481672011214","2.118.89.219","kr"
65,"2019-01-06 12:57:00","문초롱","kookmin","83858443743213320456","2.119.182.45","kr"
66,"2019-01-06 12:57:00","주정민","sc","60420875615788212275","2.120.153.14","kr"
67,"2019-01-06 12:57:00","남민석","daegu","57677611246174760013","2.123.108.140","kr"
68,"2019-01-06 12:57:00","추태우","kookmin","52750485862148024118","2.124.241.129","kr"
69,"2019-01-06 12:57:00","주지영","gyungnam","63681318508342365820","2.125.50.114","kr"
70,"2019-01-06 12:57:00","성은숙","woori","73140373730588817247","2.126.43.229","kr"
71,"2019-01-06 12:57:00","남동수","gyungnam","21841043044306473277","2.126.134.89","kr"
72,"2019-01-06 12:57:00","장지후","kookmin","11337142734136846738","2.128.45.129","kr"
73,"2019-01-06 12:57:00","기라영","daegu","60475427416451744743","2.128.227.18","kr"
74,"2019-01-06 12:57:00","장안영","citi","10506830327678668412","2.129.227.30","kr"
75,"2019-01-06 12:57:00","하회창","nh","64845534655302662118","2.131.159.80","kr"
76,"2019-01-06 12:57:00","탁성현","sc","56470853802403822122","2.131.192.58","kr"
77,"2019-01-06 12:57:00","나홍빈","kookmin","17476656747750587045","2.138.72.44","kr"
78,"2019-01-06 12:57:00","백경미","gwangju","53648001660864643433","2.140.85.204","kr"
79,"2019-01-06 12:57:00","주현아","gwangju","17573557540104424861","2.145.64.229","kr"
80,"2019-01-06 12:57:00","박종호","busan","25518122415823582427","2.146.118.6","kr"
81,"2019-01-06 12:57:00","진은준","sc","14831473770515140052","2.147.147.240","kr"
82,"2019-01-06 12:57:00","채형진","shinhan","33743720855746816086","2.148.105.211","kr"
83,"2019-01-06 12:57:00","주여옥","citi","73646062782805100803","2.149.111.70","kr"
84,"2019-01-06 12:57:00","조희창","gyungnam","54253085454231420575","2.153.29.74","kr"
85,"2019-01-06 12:57:00","탁대종","jeonbuk","75176843872374482742","2.155.111.50","kr"
86,"2019-01-06 12:57:00","남궁규혁","woori","76673005578162053161","2.156.77.53","kr"
87,"2019-01-06 12:57:00","권지담","citi","22734863343384188508","2.158.89.145","kr"
88,"2019-01-06 12:57:00","문세윤","citi","52426842312012635010","2.158.117.21","kr"
89,"2019-01-06 12:57:00","진범재","shinhan","51513825852818210617","2.160.41.187","kr"
90,"2019-01-06 12:57:00","하세한","gwangju","54582820558866280350","2.162.178.80","kr"
91,"2019-01-06 12:57:00","하엄지","citi","26188825471652160583","2.163.123.126","kr"
92,"2019-01-06 12:57:00","장진배","busan","43142523713084306347","2.164.137.202","kr"
93,"2019-01-06 12:56:00","유경선","jeju","27151471000216615473","2.167.195.85","kr"
94,"2019-01-06 12:57:00","강하정","gwangju","25226541254655174243","2.169.54.219","kr"
95,"2019-01-06 12:57:00","정지혁","kookmin","43748037601003477777","2.170.82.69","kr"
96,"2019-01-06 12:57:00","조차오름","nh","12126732244425081002","2.170.91.141","kr"
97,"2019-01-06 12:57:00","권재은","kookmin","35112055174717768028","2.170.217.194","kr"
98,"2019-01-06 12:57:00","강정호","sc","16467326731810166706","2.174.171.220","kr"
99,"2019-01-06 12:57:00","방세한","woori","60647265604483476548","2.174.187.79","kr"
100,"2019-01-06 12:57:00","주희준","busan","15202154785486533187","2.177.206.12","kr"
101,"2019-01-06 12:57:00","진태민","gwangju","70633650854112350624","2.179.33.14","kr"
102,"2019-01-06 12:57:00","진봄","shinhan","56732806801545777510","2.179.211.186","kr"
103,"2019-01-06 12:57:00","문윤성","nh","17206070170806316282","2.180.125.208","kr"
104,"2019-01-06 12:57:00","주순철","nh","22815861754405437820","2.182.67.122","kr"
105,"2019-01-06 12:57:00","유산새","gwangju","74342700187205435340","2.185.182.169","kr"
106,"2019-01-06 12:57:00","진명선","kookmin","82785360686138073760","2.186.112.145","kr"
107,"2019-01-06 12:57:00","강대종","gwangju","32453540254136541484","2.187.179.208","kr"
108,"2019-01-06 12:57:00","나희창","jeju","88100044432063274321","2.188.46.121","kr"
109,"2019-01-06 12:57:00","박성길","sc","26075744763544763511","2.188.232.41","kr"
110,"2019-01-06 12:57:00","장연아","daegu","75272315287257031637","2.189.251.161","kr"
111,"2019-01-06 12:57:00","문성보","ibk","82322836348011306247","2.191.10.100","kr"
112,"2019-01-06 12:57:00","권순철","nh","26574012520156678040","2.193.124.26","kr"
113,"2019-01-06 12:57:00","진세윤","jeonbuk","73887525588557145817","2.194.9.181","kr"
114,"2019-01-06 12:57:00","남궁애란","ibk","41468836306644332644","2.197.5.204","kr"
115,"2019-01-06 12:57:00","권대중","gwangju","26466006774400705445","2.199.172.109","kr"
116,"2019-01-06 12:57:00","진성혜","sc","61546220877003861824","2.202.132.75","kr"
117,"2019-01-06 12:57:00","이미희","gyungnam","86736331586870280755","2.205.18.233","kr"
118,"2019-01-06 12:57:00","서승일","shinhan","43234676058462015255","2.207.116.245","kr"
119,"2019-01-06 12:57:00","최영일","daegu","28586024422565260160","2.209.78.123","kr"
120,"2019-01-06 12:57:00","이무현","ibk","45011865656865481173","2.213.107.121","kr"
121,"2019-01-06 12:56:00","한수정","gyungnam","82507711253048151443","2.215.29.116","kr"
122,"2019-01-06 12:57:00","기정순","woori","30004066751057855208","2.217.253.156","kr"
123,"2019-01-06 12:57:00","성주재","ibk","68802884217751707635","2.219.161.220","kr"
124,"2019-01-06 12:56:00","허선우","gwangju","70447771037863723746","2.221.207.156","kr"
125,"2019-01-06 12:57:00","탁찬주","jeju","84068645358453507345","2.221.227.11","kr"
126,"2019-01-06 12:57:00","서영우","nh","37226053585283282678","2.222.52.165","kr"
127,"2019-01-06 12:57:00","남궁윤","nh","24567313223685777863","2.223.200.220","kr"
128,"2019-01-06 12:57:00","성대중","sc","51636814301131672475","2.224.250.128","kr"
129,"2019-01-06 12:57:00","남궁성보","daegu","68848274337288782443","2.228.35.144","kr"
130,"2019-01-06 12:56:00","채하정","jeju","62064581228623848172","2.233.179.240","kr"
131,"2019-01-06 12:57:00","기호람","citi","31584407385003521355","2.233.190.224","kr"
132,"2019-01-06 12:57:00","정지윤","ibk","30646786723051385577","2.234.72.89","kr"
133,"2019-01-06 12:57:00","정건석","gyungnam","15763007343651833280","2.235.134.118","kr"
134,"2019-01-06 12:57:00","최보석","nh","13102713831235410427","2.235.231.243","kr"
135,"2019-01-06 12:57:00","진태희","jeju","58648142125313235135","2.237.245.202","kr"
136,"2019-01-06 12:57:00","강우빈","gyungnam","37036514724062375214","2.238.23.208","kr"
137,"2019-01-06 12:57:00","진우주","woori","40445475105763424726","2.240.6.96","kr"
138,"2019-01-06 12:57:00","허성혜","daegu","78844327650452222770","2.240.141.223","kr"
139,"2019-01-06 12:57:00","추진성","citi","67180825166744838450","2.241.196.49","kr"
140,"2019-01-06 12:57:00","유태오","gyungnam","58703167415518254476","2.243.79.197","kr"
141,"2019-01-06 12:57:00","진준석","jeonbuk","50845600001347650265","2.248.234.35","kr"
142,"2019-01-06 12:57:00","최현숙","daegu","31462638486412704472","2.249.53.236","kr"
143,"2019-01-06 12:57:00","남궁기철","daegu","61528683373748270587","2.250.144.229","kr"
144,"2019-01-06 12:57:00","강아라","daegu","38205446238374233041","2.251.151.198","kr"
145,"2019-01-06 12:57:00","권두환","gwangju","24654056351276464641","2.252.54.238","kr"
146,"2019-01-06 12:57:00","홍진배","kookmin","23026185458336613114","3.6.25.142","kr"
147,"2019-01-06 12:57:00","허영숙","woori","82052055313774112216","3.7.31.26","kr"
148,"2019-01-06 12:57:00","심영록","busan","82411278874480778056","3.9.7.31","kr"
149,"2019-01-06 12:57:00","소경애","nh","21282663186808384000","3.13.96.222","kr"
150,"2019-01-06 12:57:00","김준현","gyungnam","66040600708385051012","3.13.146.87","kr"
151,"2019-01-06 12:57:00","유진구","ibk","57565348216313183874","3.16.52.101","kr"
152,"2019-01-06 12:57:00","최정웅","jeju","13613760424038341011","3.16.222.27","kr"
153,"2019-01-06 12:57:00","추일성","shinhan","74163046822730602031","3.17.86.51","kr"
154,"2019-01-06 12:57:00","주민철","jeonbuk","55800823038285306313","3.19.189.103","kr"
155,"2019-01-06 12:57:00","조은비","jeonbuk","50780324466652062718","3.23.208.201","kr"
156,"2019-01-06 12:57:00","한성모","gwangju","85065065444181365326","3.24.135.133","kr"
157,"2019-01-06 12:57:00","남궁명선","kookmin","31585300435188536001","3.26.171.242","kr"
158,"2019-01-06 12:57:00","백아현","sc","80827580858043155166","3.26.198.101","kr"
159,"2019-01-06 12:57:00","권조은","citi","25732005273162363404","3.27.30.163","kr"
160,"2019-01-06 12:57:00","백근수","shinhan","51748817278536673515","3.27.37.97","kr"
161,"2019-01-06 12:57:00","강윤태","gwangju","31430050887671072606","3.29.171.51","kr"
162,"2019-01-06 12:57:00","최은규","nh","71734406542828542474","3.31.123.83","kr"
163,"2019-01-06 12:57:00","한태식","daegu","54351055645427068724","3.37.197.35","kr"
164,"2019-01-06 12:57:00","권상주","daegu","72331115618241416176","3.38.102.149","kr"
165,"2019-01-06 12:57:00","주재찬","woori","60351326600723503451","3.41.101.253","kr"
166,"2019-01-06 12:57:00","방정호","jeonbuk","88887672437646113255","3.42.148.177","kr"
167,"2019-01-06 12:57:00","구희성","ibk","41780560681406166871","3.44.57.244","kr"
168,"2019-01-06 12:57:00","조보리","gwangju","42877742855175461070","3.44.113.206","kr"
169,"2019-01-06 12:57:00","원다솜","nh","63622670705801808523","3.44.197.23","kr"
170,"2019-01-06 12:57:00","서나현","jeonbuk","71181632620882431816","3.50.233.200","kr"
171,"2019-01-06 12:57:00","채태성","daegu","28612886421385351087","3.52.66.117","kr"
172,"2019-01-06 12:57:00","소건호","citi","41826168708265085345","3.53.66.173","kr"
173,"2019-01-06 12:56:00","장정하","kookmin","47634138852083005480","3.57.170.114","kr"
174,"2019-01-06 12:57:00","주진일","busan","13871050836821815525","3.59.220.80","kr"
175,"2019-01-06 12:57:00","남늘찬","citi","57542054146381012551","3.61.83.22","kr"
176,"2019-01-06 12:57:00","송호섭","daegu","33334105200503886630","3.62.11.5","kr"
177,"2019-01-06 12:57:00","추성모","citi","22101624804152888536","3.64.51.28","kr"
178,"2019-01-06 12:57:00","구별찬","citi","31485653086720585442","3.65.76.43","kr"
179,"2019-01-06 12:57:00","백백수","citi","61337638453668720207","3.66.123.88","kr"
180,"2019-01-06 12:57:00","진소","ibk","50288602481082414603","3.69.199.11","kr"
181,"2019-01-06 12:57:00","고규석","nh","43816774804728001055","3.70.84.228","kr"
182,"2019-01-06 12:57:00","한광철","sc","87611862105636631204","3.71.3.105","kr"
183,"2019-01-06 12:57:00","하설희","jeonbuk","75246171150717241337","3.71.70.48","kr"
184,"2019-01-06 12:57:00","원수","nh","60102547031306438233","3.71.185.195","kr"
185,"2019-01-06 12:57:00","소승권","sc","64767538517864683826","3.72.170.230","kr"
186,"2019-01-06 12:57:00","채보정","jeonbuk","67442075105008760181","3.74.156.35","kr"
187,"2019-01-06 12:57:00","송지헌","shinhan","68163840442475623431","3.75.251.20","kr"
188,"2019-01-06 12:57:00","김하은","jeonbuk","61512507627114851118","3.76.56.46","kr"
189,"2019-01-06 12:57:00","권형준","jeju","20144218271452246867","3.77.201.233","kr"
190,"2019-01-06 12:57:00","허영순","kookmin","75278214588827660184","3.79.101.58","kr"
191,"2019-01-06 12:57:00","강영미","jeju","47624837368854105202","3.86.159.175","kr"
192,"2019-01-06 12:57:00","강은규","jeju","38333618232515484256","3.87.19.46","kr"
193,"2019-01-06 12:57:00","소서영","jeonbuk","87247336775415518372","3.90.200.43","kr"
194,"2019-01-06 12:57:00","한상태","kookmin","42306470187206555235","3.90.215.16","kr"
195,"2019-01-06 12:57:00","심혁수","gyungnam","50878057177462534674","3.94.131.226","kr"
196,"2019-01-06 12:57:00","추순자","jeju","42126708533012875807","3.97.147.233","kr"
197,"2019-01-06 12:57:00","이남혁","woori","37606862358433174855","3.99.230.48","kr"
198,"2019-01-06 12:57:00","진라예","jeonbuk","44578582815602431367","3.107.222.246","kr"
199,"2019-01-06 12:57:00","권세훈","jeju","40315101820207614723","3.108.20.223","kr"
200,"2019-01-06 12:57:00","강선호","kookmin","34640505727672658280","3.112.239.85","kr"
201,"2019-01-06 12:57:00","남아현","gwangju","62288314686081605527","3.117.24.130","kr"
202,"2019-01-06 12:57:00","송영실","gwangju","60030230842587361526","3.118.54.20","kr"
203,"2019-01-06 12:57:00","나민석","daegu","36103260847282533350","3.118.89.94","kr"
204,"2019-01-06 12:57:00","남궁용인","gwangju","67171107788341027022","3.121.242.114","kr"
205,"2019-01-06 12:57:00","박이린","gwangju","34786763312207314706","3.130.59.114","kr"
206,"2019-01-06 12:57:00","주영숙","daegu","38454820563054140535","3.133.82.75","kr"
207,"2019-01-06 12:57:00","백혜원","daegu","67338257052665860734","3.133.98.131","kr"
208,"2019-01-06 12:57:00","성철민","ibk","17134475534604552278","3.135.62.219","kr"
209,"2019-01-06 12:57:00","박규환","gwangju","76258413583755670762","3.136.31.103","kr"
210,"2019-01-06 12:57:00","구지헌","kookmin","78716811813677120857","3.136.209.2","kr"
211,"2019-01-06 12:57:00","백철수","busan","74476684386002331460","3.137.193.106","kr"
212,"2019-01-06 12:57:00","남궁은경","jeju","83503154080001503434","3.140.94.201","kr"
213,"2019-01-06 12:57:00","최현지","citi","81771766147366503414","3.141.36.247","kr"
214,"2019-01-06 12:57:00","심춘운","shinhan","18012430423200580354","3.145.116.145","kr"
215,"2019-01-06 12:57:00","하늘찬","ibk","83768587003605417510","3.148.145.84","kr"
216,"2019-01-06 12:57:00","장성혜","jeju","56342441348354623305","3.149.84.21","kr"
217,"2019-01-06 12:57:00","박지훈","citi","54315128667825015875","3.151.106.243","kr"
218,"2019-01-06 12:57:00","주솔길","jeju","77782402658687310158","3.153.210.46","kr"
219,"2019-01-06 12:57:00","장성혁","busan","41276522611183738075","3.154.120.122","kr"
220,"2019-01-06 12:57:00","백유비","woori","35004327267882671050","3.154.133.49","kr"
221,"2019-01-06 12:56:00","진선미","gwangju","51531082727327625171","3.155.51.136","kr"
222,"2019-01-06 12:57:00","박옥순","shinhan","46141430608620386486","3.157.168.197","kr"
223,"2019-01-06 12:57:00","심도열","sc","70607354825802160272","3.159.170.36","kr"
224,"2019-01-06 12:57:00","고규화","shinhan","86166125462370811265","3.160.98.251","kr"
225,"2019-01-06 12:57:00","진현선","woori","87485648203703583041","3.161.188.18","kr"
226,"2019-01-06 12:57:00","기성진","gyungnam","20881683775382808525","3.161.211.9","kr"
227,"2019-01-06 12:57:00","서윤찬","ibk","42271175116840206385","3.162.106.44","kr"
228,"2019-01-06 12:57:00","채승아","daegu","76536657085632608852","3.163.180.5","kr"
229,"2019-01-06 12:57:00","진희향","gyungnam","84186411434663003618","3.164.117.61","kr"
230,"2019-01-06 12:57:00","장승지","daegu","51506880444804506041","3.172.205.185","kr"
231,"2019-01-06 12:57:00","주혜라","busan","27843221616721267422","3.173.37.119","kr"
232,"2019-01-06 12:56:00","고슬아","kookmin","63424251513401376405","3.174.44.171","kr"
233,"2019-01-06 12:57:00","강철민","kookmin","76763857722255075117","3.175.48.156","kr"
234,"2019-01-06 12:57:00","강새봄","jeju","45586482826188585400","3.176.152.57","kr"
235,"2019-01-06 12:57:00","정강현","busan","42342670803361618573","3.176.189.212","kr"
236,"2019-01-06 12:57:00","권예희","gwangju","85107654025770880302","3.178.38.237","kr"
237,"2019-01-06 12:57:00","유설혜","daegu","53587835523717753838","3.178.86.9","kr"
238,"2019-01-06 12:57:00","남소아","daegu","17040487416547073117","3.185.194.51","kr"
239,"2019-01-06 12:57:00","조무현","daegu","65257534764134866045","3.187.54.241","kr"
240,"2019-01-06 12:57:00","탁한나","sc","53745882876145807723","3.188.48.123","kr"
241,"2019-01-06 12:57:00","정태식","ibk","16341282761636155547","3.188.167.171","kr"
242,"2019-01-06 12:57:00","강세준","busan","20842210011231005867","3.188.223.182","kr"
243,"2019-01-06 12:57:00","송우빈","gyungnam","12072250310238552337","3.190.251.199","kr"
244,"2019-01-06 12:57:00","주순호","jeonbuk","86142104124061811627","3.193.40.17","kr"
245,"2019-01-06 12:57:00","김소율","shinhan","24110665440651872218","3.193.115.154","kr"
246,"2019-01-06 12:57:00","박승범","woori","80640314521012424356","3.194.25.65","kr"
247,"2019-01-06 12:57:00","한제성","gwangju","74442455548631537855","3.195.216.207","kr"
248,"2019-01-06 12:57:00","남궁선아","shinhan","43104860556635722261","3.196.207.108","kr"
249,"2019-01-06 12:57:00","남궁슬아","sc","70824434434350602576","3.202.107.37","kr"
250,"2019-01-06 12:57:00","김진우","gwangju","23807172528240230765","3.202.198.94","kr"
251,"2019-01-06 12:57:00","유혜은","woori","46838710476785123737","3.203.117.53","kr"
252,"2019-01-06 12:57:00","조상주","shinhan","78583171258021104148","3.204.182.169","kr"
253,"2019-01-06 12:57:00","김나연","gyungnam","14812643430483414473","3.204.217.76","kr"
254,"2019-01-06 12:57:00","진유정","shinhan","70525088708564664503","3.207.14.191","kr"
255,"2019-01-06 12:57:00","장희윤","citi","52646535087858881737","3.208.228.129","kr"
256,"2019-01-06 12:57:00","정광순","ibk","37886501820343355622","3.211.159.105","kr"
257,"2019-01-06 12:57:00","추라희","sc","55076712524454140586","3.212.129.197","kr"
258,"2019-01-06 12:57:00","한천희","jeju","83375634668882707824","3.218.186.24","kr"
259,"2019-01-06 12:57:00","조효영","citi","45104202342384416330","3.218.216.71","kr"
260,"2019-01-06 12:57:00","유태진","gwangju","64403084063331437577","3.219.101.112","kr"
261,"2019-01-06 12:57:00","탁범석","nh","78741738284776116738","3.220.113.23","kr"
262,"2019-01-06 12:57:00","강우빈","jeonbuk","82603053254516036756","3.220.238.226","kr"
263,"2019-01-06 12:56:00","주찬우","ibk","20838156748300745683","3.221.83.205","kr"
264,"2019-01-06 12:57:00","송소윤","busan","52171418736531037832","3.221.158.245","kr"
265,"2019-01-06 12:57:00","채진섭","gwangju","42347821510785274050","3.225.160.14","kr"
266,"2019-01-06 12:56:00","김희순","gyungnam","70160186874625454554","3.230.240.107","kr"
267,"2019-01-06 12:57:00","정보석","sc","62570315277475808515","3.233.72.86","kr"
268,"2019-01-06 12:57:00","주슬기","shinhan","88845780316628102204","3.235.66.43","kr"
269,"2019-01-06 12:57:00","강채리","jeonbuk","63714215853811581787","3.236.82.224","kr"
270,"2019-01-06 12:57:00","남수경","jeju","11881638618757335704","3.237.78.169","kr"
271,"2019-01-06 12:57:00","탁경주","gyungnam","80440544872118744613","3.238.93.138","kr"
272,"2019-01-06 12:57:00","남궁다은","busan","10475871880830141386","3.238.105.47","kr"
273,"2019-01-06 12:57:00","방지훈","shinhan","60370646580076365326","3.240.77.231","kr"
274,"2019-01-06 12:57:00","성진호","gyungnam","85076768444055482005","3.240.160.12","kr"
275,"2019-01-06 12:57:00","박소희","jeju","74863145173260288308","3.243.4.247","kr"
276,"2019-01-06 12:57:00","최명호","nh","75086730358371460486","3.244.120.145","kr"
277,"2019-01-06 12:57:00","허보영","woori","55257262164887355272","3.247.199.83","kr"
278,"2019-01-06 12:57:00","권건우","daegu","34176226438507748547","3.252.32.141","kr"
279,"2019-01-06 12:57:00","심경후","sc","38643123030424403036","4.4.113.3","kr"
280,"2019-01-06 12:57:00","원수빈","citi","21568242468323451442","4.5.188.48","kr"
281,"2019-01-06 12:57:00","홍상민","daegu","85587620211682831047","4.7.34.86","kr"
282,"2019-01-06 12:57:00","심희주","shinhan","62157670105674557115","4.8.206.67","kr"
283,"2019-01-06 12:57:00","성지선","gyungnam","74434248258585181767","4.9.222.143","kr"
284,"2019-01-06 12:57:00","주민재","woori","80871631046048352462","4.9.244.217","kr"
285,"2019-01-06 12:57:00","채용인","jeonbuk","20885315531032048724","4.11.59.115","kr"
286,"2019-01-06 12:57:00","진혜림","shinhan","25530014062026765841","4.11.82.143","kr"
287,"2019-01-06 12:57:00","성정수","gwangju","85137857705875533630","4.11.181.106","kr"
288,"2019-01-06 12:57:00","허상호","shinhan","85071248745234567810","4.15.116.13","kr"
289,"2019-01-06 12:57:00","남미희","nh","81655418635711314730","4.17.84.12","kr"
290,"2019-01-06 12:56:00","권민욱","woori","26603717785044314351","4.17.172.187","kr"
291,"2019-01-06 12:57:00","추채아","daegu","87367514803227161006","4.18.114.241","kr"
292,"2019-01-06 12:57:00","이수빈","kookmin","33180687712506385575","4.18.118.138","kr"
293,"2019-01-06 12:57:00","소준철","ibk","74643704424132454420","4.19.19.17","kr"
294,"2019-01-06 12:57:00","박월영","woori","44266060400742014485","4.19.151.152","kr"
295,"2019-01-06 12:57:00","구지철","gwangju","35204878414814887752","4.26.229.142","kr"
296,"2019-01-06 12:57:00","고수종","shinhan","12405357342345273576","4.27.145.54","kr"
297,"2019-01-06 12:57:00","남궁하얀","busan","48377324044725161678","4.29.191.227","kr"
298,"2019-01-06 12:57:00","장담비","busan","57657241040370301772","4.31.90.75","kr"
299,"2019-01-06 12:57:00","고이지","kookmin","43852631866326010252","4.32.98.82","kr"
300,"2019-01-06 12:57:00","문정종","daegu","67283057118304172836","4.32.191.21","kr"
301,"2019-01-06 12:57:00","고보검","kookmin","18872326113835113127","4.34.82.38","kr"
302,"2019-01-06 12:57:00","장희민","jeju","25344850240138065242","4.36.112.66","kr"
303,"2019-01-06 12:57:00","서일","jeju","50355002307384151828","4.37.129.44","kr"
304,"2019-01-06 12:57:00","기희영","jeonbuk","88673030854857176360","4.38.75.149","kr"
305,"2019-01-06 12:57:00","구유민","nh","78126710486264635478","4.44.67.198","kr"
306,"2019-01-06 12:57:00","추혜라","gyungnam","75288874744150024110","4.45.57.36","kr"
307,"2019-01-06 12:57:00","송현숙","busan","10756402365857631806","4.45.123.157","kr"
308,"2019-01-06 12:57:00","진나래","citi","23822067802451230756","4.50.171.125","kr"
309,"2019-01-06 12:57:00","이규석","nh","42530658640874311542","4.53.5.190","kr"
310,"2019-01-06 12:57:00","고병수","sc","34586783682613210340","4.53.90.219","kr"
311,"2019-01-06 12:57:00","방달수","jeonbuk","87157558237874837428","4.54.243.150","kr"
312,"2019-01-06 12:57:00","진현진","jeju","44475377125310446418","4.55.134.140","kr"
313,"2019-01-06 12:57:00","장경철","woori","37681262732882022642","4.55.159.118","kr"
